编号	纳税人识别号,纳税人名称,信用级别,评价年度,税务机关
1,93230606578693106Q,大庆市大同区李山果蔬种植专业合作社,2018,大庆市大同区税务局税源管理二股
1,932306233332821065,林甸县光明奶牛养殖农民专业合作社,2018,林甸县税务局第二税务分局
1,93231003569888104A,牡丹江市四道水稻种植加工专业合作社,2018,牡丹江市阳明区税务局铁岭税务所
1,93231084669007327W,宁安市小朱家村大米专业合作社,2018,宁安市税务局渤海税务分局
1,932310846952422401,宁安市彩华西瓜专业合作社,2018,宁安市税务局兰岗税务所
1,93231281551310056Q,安达市奥通养殖专业合作社,2018,国家税务总局安达市税务局任民税务分局
1,93233004073320144L,黑龙江省九三农垦鑫海奶牛养殖专业合作社,2018,国家税务总局黑龙江省农垦九三税务局税源管理科
1,L912301235780511385,黑龙江新松鸿泰房地产开发有限公司,2018,国家税务总局哈尔滨市香坊区税务局第二税务所
1,9323018306367896X5,尚志市大白眉黄豆种植专业合作社,2018,国家税务总局尚志市税务局亚布力税务分局
1,93230184070012277Y,五常市天泽水稻种植农民专业合作社,2018,国家税务总局五常市税务局杜家税务分局
1,932301840860262516,五常市六谷水稻种植农民专业合作社,2018,国家税务总局五常市税务局杜家税务分局
1,932301843008966890,五常市柴府水稻种植专业合作社,2018,国家税务总局五常市税务局背荫河税务分局
1,93230184565442236Y,五常市明泉水稻种植农民专业合作社,2018,国家税务总局五常市税务局沙河子税务分局
1,932301845780609740,五常市聚丰源水稻种植农民专业合作社,2018,国家税务总局五常市税务局背荫河税务分局
1,93230184598475309G,五常市香珠水稻种植农民专业合作社,2018,国家税务总局五常市税务局杜家税务分局
1,932301846907286395,五常市民乐朝鲜族乡红扬有机种植农民专业合作社,2018,国家税务总局五常市税务局安家税务分局
1,93230184MA18Y98G80,五常市盛轩水稻种植专业合作社,2018,国家税务总局五常市税务局背荫河税务分局
1,932306020777811248,大庆市金世存畜牧产品销售专业合作社,2018,大庆市萨尔图区税务局税源管理二股
1,9123020471105278X8,齐齐哈尔北方油漆经销有限责任公司,2018,国家税务总局齐齐哈尔市铁锋区税务局龙华税务所
1,91230204744431516T,齐齐哈尔市景新消费品综合市场有限公司,2018,国家税务总局齐齐哈尔市铁锋区税务局税源管理二股
1,912302047553217340,齐齐哈尔市汇博广场物业管理有限责任公司,2018,国家税务总局齐齐哈尔市铁锋区税务局税源管理二股
1,9123020479050320XB,齐齐哈尔龙铁劳务有限责任公司,2018,国家税务总局齐齐哈尔市铁锋区税务局第二税务分局
1,91230204828467284D,中国建设银行股份有限公司齐齐哈尔铁道支行,2018,国家税务总局齐齐哈尔市铁锋区税务局第二税务分局
1,91230205598243807R,齐齐哈尔龙泰包装有限公司,2018,国家税务总局齐齐哈尔市昂昂溪区税务局城区税务所
1,91233009606504086J,黑龙江省铁力农场,2018,铁力市税务局农场税务分局
1,9123300970268470XC,国网黑龙江省嘉荫农场电业局有限公司,2018,嘉荫县税务局双兴税务分局
1,91233009781947386F,黑龙江省绥化农垦鑫盛建筑工程有限公司,2018,国家税务总局海伦市税务局海北税务分局
1,932301026907126298,哈尔滨市羽翔奶牛饲养农民专业合作社,2018,国家税务总局哈尔滨市道里区税务局新农税务所
1,91230203790537872N,齐齐哈尔市德顺化学仪器有限责任公司,2018,国家税务总局齐齐哈尔市建华区税务局税源管理二股
1,912302040660638054,齐齐哈尔永平商贸有限公司,2018,国家税务总局齐齐哈尔市铁锋区税务局扎龙镇税务所
1,912302040903783805,黑龙江康熙医药有限公司,2018,国家税务总局齐齐哈尔市铁锋区税务局百花园税务所
1,912302041284015164,齐齐哈尔金车铸造有限责任公司,2018,国家税务总局齐齐哈尔市铁锋区税务局税源管理一股
1,91230204128401524Y,齐齐哈尔金车工业有限责任公司,2018,国家税务总局齐齐哈尔市铁锋区税务局第二税务分局
1,912302041285382804,齐齐哈尔市聚龙实业有限责任公司,2018,国家税务总局齐齐哈尔市铁锋区税务局第二税务分局
1,91230204560620152N,齐齐哈尔宏巨印刷有限公司,2018,国家税务总局齐齐哈尔市铁锋区税务局税源管理二股
1,91230204663878930F,齐齐哈尔如家酒店管理有限公司,2018,国家税务总局齐齐哈尔市铁锋区税务局税源管理二股
1,912302046690190531,齐齐哈尔市北华公共交通有限公司,2018,国家税务总局齐齐哈尔市铁锋区税务局百花园税务所
1,91230204684875990A,黑龙江天成运业集团齐齐哈尔客运有限公司,2018,国家税务总局齐齐哈尔市铁锋区税务局税源管理二股
1,91230203741838169E,齐齐哈尔市顺昌加油站,2018,国家税务总局齐齐哈尔市建华区税务局税源管理二股
1,91230203762704127P,齐齐哈尔市日新物业管理有限公司,2018,国家税务总局齐齐哈尔市建华区税务局税源管理一股
1,912302037660320147,齐翔建工集团翔宇建筑劳务有限公司,2018,国家税务总局齐齐哈尔市建华区税务局城区税务所
1,91230203786039598Y,齐齐哈尔中瑞物业管理有限公司,2018,国家税务总局齐齐哈尔市建华区税务局税源管理一股
1,91230205681441679G,黑龙江昊华化工有限公司,2018,国家税务总局齐齐哈尔市昂昂溪区税务局城区税务所
1,912302057253450578,中国铁路哈尔滨局集团有限公司三间房站,2018,国家税务总局齐齐哈尔市昂昂溪区税务局城区税务所
1,91230881556135381K,同江港务有限公司,2018,国家税务总局同江市税务局同江税务分局
1,912308816926195915,同江市三阳商贸有限公司,2018,国家税务总局同江市税务局同江税务分局
1,91230882695220172W,财达证券股份有限公司佳木斯富锦新开路证券营业部,2018,国家税务总局富锦市税务局第二税务分局
1,912309000733398575,七台河市阜鑫商贸有限公司,2018,国家税务总局七台河市桃山区税务局税源管理一股
1,91230800MA18Y4KE4G,佳木斯龙东北医健康体检有限公司,2018,佳木斯市向阳区税务局税源管理二股
1,912308037166138493,佳木斯大学印刷厂,2018,佳木斯市向阳区税务局税源管理二股
1,91230804731278970U,佳木斯防爆电机研究所,2018,国家税务总局佳木斯市前进区税务局第二税务所
1,912308225606016568,黑龙江广播电视网络股份有限公司桦南分公司,2018,国家税务总局桦南县税务局桦南税务分局
1,91230822702663212L,黑龙江孙斌鸿源农业开发集团有限责任公司,2018,国家税务总局桦南县税务局桦南税务分局
1,912308227860117553,佳木斯鑫盛民爆器材有限责任公司,2018,国家税务总局桦南县税务局第二税务分局
1,912308263086342025,桦川县众鑫劳动服务有限公司,2018,国家税务总局桦川县税务局悦来税务分局
1,91230828057411249K,汤原县良实劳务派遣有限公司,2018,国家税务总局汤原县税务局汤原税务分局
1,91230828E68508590J,黑龙江省香兰农场供电局,2018,国家税务总局汤原县税务局香兰税务分局
1,91230833762746116E,抚远中免免税品有限公司,2018,国家税务总局抚远市税务局城区税务分局
1,912301995919005873,哈尔滨新中建岩土工程勘察有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第三税务所
1,9123080073128596XW,黑龙江达仁堂医药有限责任公司,2018,国家税务总局佳木斯市前进区税务局第二税务所
1,91230800746993168T,中国平安人寿保险股份有限公司佳木斯中心支公司,2018,国家税务总局佳木斯市向阳区税务局桥南税务分局
1,912308007586609770,佳木斯环宇机电设备销售有限公司,2018,佳木斯市前进区税务局税源管理一股
1,91230800766019151E,黑龙江省国瑞建设工程管理有限公司,2018,佳木斯市向阳区税务局税源管理二股
1,9123080077262880X1,佳木斯飞龙建筑材料有限公司,2018,佳木斯市前进区税务局税源管理一股
1,912308007819411793,益海(佳木斯)粮油工业有限公司,2018,国家税务总局佳木斯市东风区税务局高新技术产业开发区税务分局
1,91230800795014333R,黑龙江瑞尔工程管理有限公司,2018,国家税务总局佳木斯市前进区税务局第二税务所
1,91230800945861432E,中国建设银行股份有限公司佳木斯沿江支行,2018,佳木斯市前进区税务局税源管理一股
1,912309000930274714,七台河市蓝洁商贸有限责任公司,2018,国家税务总局七台河市桃山区税务局桃北税务所
1,91230199560630879C,国药控股黑龙江有限公司,2018,国家税务总局哈尔滨高新技术产业开发区税务局第三税务所
1,91230199565423852C,黑龙江正银投资担保有限责任公司,2018,国家税务总局哈尔滨经济技术开发区税务局第二税务所
1,9123019957190736X8,哈尔滨兴盛源电子有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局平盛税务所
1,91230199571927029L,哈尔滨金鹰医疗设备有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,91230199578066153N,哈尔滨秋林饮料科技股份有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,91230199578091885T,申万宏源证券有限公司哈尔滨闽江路证券营业部,2018,国家税务总局哈尔滨经济技术开发区税务局第三税务所
1,91230199585114088G,黑龙江鑫达企业集团有限公司,2018,国家税务总局哈尔滨市松北区税务局松北税务所
1,91230199585120998F,哈尔滨文胜环保包装有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,91230199585125369H,人民网股份有限公司黑龙江分公司,2018,国家税务总局哈尔滨经济技术开发区税务局第三税务所
1,912301995851395251,哈尔滨恒盛基科技开发有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,91230199300856644B,哈尔滨和众和贸易有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,91230199300967547G,哈尔滨泰富电机有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局新伟税务所
1,91230199300995484E,哈尔滨宝钢制罐有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,9123019930107760XW,黑龙江威速科技有限公司,2018,国家税务总局哈尔滨高新技术产业开发区税务局松祥税务所
1,91230199301207822M,黑龙江翔通仪表技术服务有限公司,2018,国家税务总局哈尔滨高新技术产业开发区税务局松祥税务所
1,912301993012684577,黑龙江金域医学检验所有限公司,2018,国家税务总局哈尔滨高新技术产业开发区税务局第三税务所
1,91230199522671346X,哈尔滨宏益科技有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第二税务所
1,912301995526196538,哈尔滨南郡房地产开发有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第二税务所
1,9123019955263284X0,哈尔滨华明通讯技术有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第三税务所
1,91230199552642642Q,黑龙江九州通楚邦医药有限责任公司,2018,国家税务总局哈尔滨市香坊区税务局幸福税务所
1,91230199300840554K,哈尔滨天洁商贸有限公司,2018,国家税务总局哈尔滨经济技术开发区税务局第四税务所
1,91233003672946309B,阳光农业相互保险公司鸡西中心支公司八五一０保险社,2018,国家税务总局鸡东县税务局东海税务分局
1,91233003790520624W,黑龙江清河泉米业有限责任公司吉祥分公司,2018,国家税务总局虎林市税务局虎头税务分局
1,912330045742342607,黑河市平安医药连锁有限公司九三局直鸿鹏大药房,2018,国家税务总局黑龙江省农垦九三税务局税源管理科
1,9123300513206425XE,国网黑龙江省北安垦区建设供电局有限公司,2018,国家税务总局北安市税务局通北税务分局
